CloseHandle,CreateProcess,MemoryManipulation,ProcessSnapshot,ReadFile,Sleep,ThreadManipulation,TokenPrivileges,WriteFile
0,0,0,0,0,31,0,0,0
1,0,0,0,0,1,0,0,1
4,0,0,0,0,31,0,0,1
1,0,0,0,0,1,0,0,1
